Branch Code,Branch Name,Product Type,Product Name,Scheme Name,Customer Id,Application ID,Application Type,Channel
592,GWALIOR HL,Home Loan,HOME LOAN,Plot Purchase Plus Construction,GLBCUST00000118188,APHL000000095879,New Application,DIRECT
623,RO JAIPUR HL,Home Loan,HOME LOAN,Self Construction,GLBCUST00000166292,APHL000000120867,New Application,Connector
630,LUCKNOW HL,Home Loan,HOME LOAN,Self Construction,GLBCUST00000158898,APHL000000116980,New Application,DIRECT
40,BATHINDA,Home Loan,HOME LOAN,Self Construction,GLBCUST00000152349,APHL000000112952,New Application,DIRECT
625,LUDHIANA HL,Home Loan,HOME LOAN,Plot Purchase Plus Construction,GLBCUST00000154174,APHL000000114019,New Application,Connector
34,DEHRADUN,Home Loan,HOME LOAN,Self Construction,GLBCUST00000190694,APHL000000134009,New Application,DIRECT
274,MANDSAUR,Home Loan,HOME LOAN,Self Construction,GLBCUST00000116782,APHL000000095561,New Application,DIRECT
625,LUDHIANA HL,Home Loan,HOME LOAN,Plot Purchase Plus Construction,GLBCUST00000150754,APHL000000112431,New Application,DIRECT
620,DURGAPUR HL,Home Loan,HOME LOAN,Self Construction,GLBCUST00000148190,APHL000000110650,New Application,Connector
129,DAVANGERE,Home Loan,HOME LOAN,Self Construction,GLBCUST00000154073,APHL000000112045,New Application,Connector
629,PITHAMPUR HL,Home Loan,HOME LOAN,Self Construction,GLBCUST00000149206,APHL000000111586,New Application,DIRECT
623,RO JAIPUR HL,Home Loan,HOME LOAN,Self Construction,GLBCUST00000166452,APHL000000120892,New Application,Connector
622,AGRA HL,Home Loan,HOME LOAN,Plot Purchase Plus Construction,GLBCUST00000157883,APHL000000116436,New Application,Connector
660,RAEBARELI HL,Home Loan,HOME LOAN,Self Construction,GLBCUST00000150291,APHL000000111388,New Application,Connector
199,KOTA,Home Loan,HOME LOAN,Self Construction,GLBCUST00000153994,APHL000000114142,New Application,Connector
623,RO JAIPUR HL,Home Loan,HOME LOAN,Self Construction,GLBCUST00000166645,APHL000000120958,New Application,Connector
604,BAREILLY HL,Home Loan,HOME LOAN,Self Construction,GLBCUST00000177657,APHL000000124984,New Application,Connector
623,RO JAIPUR HL,Home Loan,HOME LOAN,Plot Purchase Plus Construction,GLBCUST00000143440,APHL000000108284,New Application,Connector
629,PITHAMPUR HL,Home Loan,HOME LOAN,Self Construction,GLBCUST00000150058,APHL000000112199,New Application,DIRECT
636,VILLUPURAM HL,Home Loan,HOME LOAN,Self Construction,GLBCUST00000157214,APHL000000115888,New Application,Connector
180,UJJAIN,Home Loan,HOME LOAN,Self Construction,GLBCUST00000113775,APHL000000094270,New Application,DIRECT
53,VIJAYAWADA,Home Loan,HOME LOAN,Self Construction,GLBCUST00000154259,APHL000000113493,New Application,Connector
136,KARIMNAGAR,Home Loan,HOME LOAN,Self Construction,GLBCUST00000105397,APHL000000089091,New Application,DIRECT
214,PALANPUR,Home Loan,HOME LOAN,Under Construction - Builder Purchase,GLBCUST00000157858,APHL000000116480,New Application,DIRECT
615,INDORE HL,Home Loan,HOME LOAN,Extension,GLBCUST00000155580,APHL000000114535,New Application,DIRECT
622,AGRA HL,Home Loan,HOME LOAN,Plot Purchase Plus Construction,GLBCUST00000152561,APHL000000112652,New Application,Connector
494,THENI,Home Loan,HOME LOAN,Self Construction,GLBCUST00000118015,APHL000000095387,New Application,DIRECT
623,RO JAIPUR HL,Home Loan,HOME LOAN,Self Construction,GLBCUST00000151800,APHL000000113090,New Application,Connector
559,LAXMI NAGAR - NEW DELHI,Home Loan,HOME LOAN,Self Construction,GLBCUST00000120923,APHL000000097356,New Application,DIRECT
592,GWALIOR HL,Home Loan,HOME LOAN,Resale Purchase,GLBCUST00000109790,APHL000000090953,New Application,DIRECT
494,THENI,Home Loan,HOME LOAN,Self Construction,GLBCUST00000155856,APHL000000114730,New Application,DIRECT
173,HARIDWAR,Home Loan,HOME LOAN,Self Construction,GLBCUST00000116228,APHL000000094182,New Application,DSA
672,BANASWADI,Home Loan,HOME LOAN,Self Construction,GLBCUST00000153918,APHL000000114010,New Application,Connector
595,JALANDHAR HL,Home Loan,HOME LOAN,Self Construction,GLBCUST00000154019,APHL000000113850,New Application,Alternate Channel
40,BATHINDA,Home Loan,HOME LOAN,Self Construction,GLBCUST00000113338,APHL000000091951,New Application,DIRECT
258,L B NAGAR - HYDERABAD,Home Loan,HOME LOAN,Self Construction,GLBCUST00000159630,APHL000000117363,New Application,Connector
572,Neemuch HL,Home Loan,HOME LOAN,Self Construction,GLBCUST00000157145,APHL000000115540,New Application,DIRECT
399,GHAZIABAD,Home Loan,HOME LOAN,Plot Purchase Plus Construction,GLBCUST00000155262,APHL000000114396,New Application,Connector
578,Solapur HL,Home Loan,HOME LOAN,Self Construction,GLBCUST00000120969,APHL000000094285,New Application,DIRECT
540,SAHARANPUR,Home Loan,HOME LOAN,Plot Purchase Plus Construction,GLBCUST00000113190,APHL000000092751,New Application,DIRECT
625,LUDHIANA HL,Home Loan,HOME LOAN,Plot Purchase Plus Construction,GLBCUST00000115209,APHL000000093242,New Application,DIRECT
127,SALEM,Home Loan,HOME LOAN,Self Construction,GLBCUST00000144604,APHL000000109212,New Application,Connector
592,GWALIOR HL,Home Loan,HOME LOAN,Plot Purchase Plus Construction,GLBCUST00000152071,APHL000000109794,New Application,DIRECT
34,DEHRADUN,Home Loan,HOME LOAN,Self Construction,GLBCUST00000113977,APHL000000091908,New Application,DIRECT
629,PITHAMPUR HL,Home Loan,HOME LOAN,Plot Purchase Plus Construction,GLBCUST00000105239,APHL000000088204,New Application,DIRECT
660,RAEBARELI HL,Home Loan,HOME LOAN,Self Construction,GLBCUST00000161091,APHL000000117859,New Application,Connector
658,FIROZABAD HL,Home Loan,HOME LOAN,Self Construction,GLBCUST00000119818,APHL000000097026,New Application,DIRECT
472,DEWAS,Home Loan,HOME LOAN,Self Construction,GLBCUST00000161238,APHL000000115949,New Application,DIRECT
139,YAMUNANAGAR,Home Loan,HOME LOAN,Self Construction,GLBCUST00000155134,APHL000000114747,New Application,Connector
539,TAMBARAM,Home Loan,HOME LOAN,Self Construction,GLBCUST00000154700,APHL000000113679,New Application,Connector
53,VIJAYAWADA,Home Loan,HOME LOAN,Self Construction,GLBCUST00000121497,APHL000000097277,New Application,Connector
180,UJJAIN,Home Loan,HOME LOAN,Self Construction,GLBCUST00000152233,APHL000000113328,New Application,DIRECT
641,AMRAVATI HL,Home Loan,HOME LOAN,Plot Purchase Plus Construction,GLBCUST00000155145,APHL000000114353,New Application,Connector
472,DEWAS,Home Loan,HOME LOAN,Self Construction,GLBCUST00000118507,APHL000000095799,New Application,DIRECT
591,GUNA HL,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Topup on Existing Loan,GLBCUST00000190010,APHL000000133392,Top-up without Closure,DIRECT
641,AMRAVATI HL,Home Loan,HOME LOAN,Self Construction,GLBCUST00000191970,APHL000000133810,New Application,DIRECT
660,RAEBARELI HL,Home Loan,HOME LOAN,Self Construction,GLBCUST00000171549,APHL000000123525,New Application,Connector
600,AGAR HL,Home Loan,HOME LOAN,Self Construction,GLBCUST00000185357,APHL000000131560,New Application,DIRECT
557,RUDRAPUR,Home Loan,HOME LOAN,Self Construction,GLBCUST00000180006,APHL000000128146,New Application,DIRECT
559,LAXMI NAGAR - NEW DELHI,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Fresh LAP,GLBCUST00000195820,APHL000000134972,New Application,Connector
586,PATIALA HL,Home Loan,HOME LOAN,Self Construction,GLBCUST00000166163,APHL000000120903,New Application,Connector
415,RATLAM,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Fresh LAP,GLBCUST00000197593,APHL000000135122,New Application,DIRECT
573,Sanawad HL,Home Loan,HOME LOAN,Self Construction,GLBCUST00000149388,APHL000000111987,New Application,DIRECT
636,VILLUPURAM HL,Home Loan,HOME LOAN,Self Construction,GLBCUST00000156025,APHL000000115296,New Application,Connector
472,DEWAS,Home Loan,HOME LOAN,Self Construction,GLBCUST00000153515,APHL000000113510,New Application,DIRECT
55,VARANASI,Home Loan,HOME LOAN,Self Construction,GLBCUST00000149935,APHL000000111794,New Application,Connector
575,Tiruvanamalai HL,Home Loan,HOME LOAN,Self Construction,GLBCUST00000155096,APHL000000114773,New Application,DIRECT
596,KANPUR HL,Home Loan,HOME LOAN,Self Construction,GLBCUST00000145398,APHL000000104786,New Application,DIRECT
539,TAMBARAM,Home Loan,HOME LOAN,Self Construction,GLBCUST00000139041,APHL000000106409,New Application,Connector
540,SAHARANPUR,Home Loan,HOME LOAN,Self Construction,GLBCUST00000145372,APHL000000109520,New Application,DIRECT
625,LUDHIANA HL,Loan Against Property,LOAN AGAINST PROPERTY - HFC,BT LAP,GLBCUST00000175078,APHL000000123259,Balance Transfer with Top-up,DIRECT
615,INDORE HL,Home Loan,HOME LOAN,Self Construction,GLBCUST00000195023,APHL000000135521,New Application,DIRECT
118,COIMBATORE,Home Loan,HOME LOAN,Self Construction,GLBCUST00000159597,APHL000000117483,New Application,Connector
627,NASHIK HL,Home Loan,HOME LOAN,Resale Purchase-Seller BT,GLBCUST00000197871,APHL000000134779,New Application,Connector
669,ALIGARH HL,Home Loan,HOME LOAN,Plot Purchase Plus Construction,GLBCUST00000185078,APHL000000130135,New Application,DIRECT
604,BAREILLY HL,Home Loan,HOME LOAN,Extension,GLBCUST00000156536,APHL000000115550,New Application,DIRECT
639,BADNAGAR HL,Home Loan,HOME LOAN,Resale Purchase,GLBCUST00000197733,APHL000000137207,New Application,DIRECT
44,ALLAHABAD,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Topup on Existing Loan,GLBCUST00000187620,APHL000000129815,Top-up without Closure,DIRECT
615,INDORE HL,Home Loan,HOME LOAN,Plot Purchase Plus Construction,GLBCUST00000196303,APHL000000136699,New Application,DIRECT
489,MEHSANA,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Fresh LAP,GLBCUST00000195966,APHL000000136436,New Application,DIRECT
604,BAREILLY HL,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Fresh LAP,GLBCUST00000180135,APHL000000127242,New Application,DIRECT
472,DEWAS,Home Loan,HOME LOAN,Self Construction,GLBCUST00000182758,APHL000000125153,New Application,DIRECT
625,LUDHIANA HL,Home Loan,HOME LOAN,Ready - Builder Purchase,GLBCUST00000182553,APHL000000129188,New Application,DIRECT
604,BAREILLY HL,Home Loan,HOME LOAN,Self Construction,GLBCUST00000188218,APHL000000132755,New Application,Connector
180,UJJAIN,Home Loan,HOME LOAN,Self Construction,GLBCUST00000180334,APHL000000127920,New Application,DIRECT
600,AGAR HL,Home Loan,HOME LOAN,Self Construction,GLBCUST00000193596,APHL000000134579,New Application,DIRECT
662,BIJNOR HL,Home Loan,HOME LOAN,Self Construction,GLBCUST00000189629,APHL000000127273,New Application,DIRECT
54,VISHAKHAPATNAM,Home Loan,HOME LOAN,Under Construction - Builder Purchase,GLBCUST00000190779,APHL000000134035,New Application,DIRECT
605,MEERUT HL,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Commercial Purchase,GLBCUST00000192796,APHL000000135251,New Application,Connector
620,DURGAPUR HL,Home Loan,HOME LOAN,Self Construction,GLBCUST00000158799,APHL000000116945,New Application,DIRECT
589,SURAT HL,Loan Against Property,LOAN AGAINST PROPERTY - HFC,BT LAP,GLBCUST00000197383,APHL000000137146,Balance Transfer with Top-up,Connector
399,GHAZIABAD,Home Loan,HOME LOAN,Balance Transfer - Home Loan,GLBCUST00000196356,APHL000000136860,Balance Transfer without Top-up,Connector
623,RO JAIPUR HL,Home Loan,HOME LOAN,Plot Purchase Plus Construction,GLBCUST00000187066,APHL000000132438,New Application,Connector
472,DEWAS,Home Loan,HOME LOAN,Self Construction,GLBCUST00000153797,APHL000000113949,New Application,DIRECT
472,DEWAS,Home Loan,HOME LOAN,Self Construction,GLBCUST00000198113,APHL000000137291,New Application,DIRECT
399,GHAZIABAD,Home Loan,HOME LOAN,Resale Purchase,GLBCUST00000191150,APHL000000134034,New Application,DIRECT
98,AJMER,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Top-Up on HL BT,GLBCUST00000182799,APHL000000129435,Top-up without Closure,Connector
596,KANPUR HL,Home Loan,HOME LOAN,Resale Purchase,GLBCUST00000190485,APHL000000133138,New Application,DIRECT
54,VISHAKHAPATNAM,Home Loan,HOME LOAN,Self Construction,GLBCUST00000098767,APHL000000084782,New Application,DSA
669,ALIGARH HL,Loan Against Property,LOAN AGAINST PROPERTY - HFC,BT LAP,GLBCUST00000190144,APHL000000133608,Balance Transfer with Top-up,Connector
559,LAXMI NAGAR - NEW DELHI,Home Loan,HOME LOAN,Resale Purchase,GLBCUST00000197874,APHL000000137114,New Application,DIRECT
199,KOTA,Home Loan,HOME LOAN,Plot Purchase Plus Construction,GLBCUST00000163422,APHL000000119257,New Application,DIRECT
615,INDORE HL,Home Loan,HOME LOAN,Resale Purchase-Seller BT,GLBCUST00000184558,APHL000000129779,New Application,Connector
619,RAIPUR HL,Home Loan,HOME LOAN,Resale Purchase,GLBCUST00000176957,APHL000000125289,New Application,DIRECT
596,KANPUR HL,Home Loan,HOME LOAN,Resale Purchase,GLBCUST00000191125,APHL000000132708,New Application,DIRECT
643,RISHIKESH HL,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Fresh LAP,GLBCUST00000177091,APHL000000124785,New Application,Connector
625,LUDHIANA HL,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Topup on Existing Loan,GLBCUST00000187315,APHL000000132426,Top-up without Closure,Alternate Channel
630,LUCKNOW HL,Home Loan,HOME LOAN,Ready - Builder Purchase,GLBCUST00000194804,APHL000000136259,New Application,DIRECT
631,JAUNPUR HL,Home Loan,HOME LOAN,Self Construction,GLBCUST00000187441,APHL000000131936,New Application,DIRECT
415,RATLAM,Loan Against Property,LOAN AGAINST PROPERTY - HFC,BT LAP,GLBCUST00000171967,APHL000000123464,Balance Transfer without Top-up,DIRECT
462,CHAKAN,Home Loan,HOME LOAN,Resale Purchase,GLBCUST00000179284,APHL000000121851,New Application,Connector
596,KANPUR HL,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Fresh LAP,GLBCUST00000195961,APHL000000136782,New Application,DIRECT
415,RATLAM,Home Loan,HOME LOAN,Balance Transfer - Home Loan,GLBCUST00000185248,APHL000000130364,Balance Transfer without Top-up,DIRECT
98,AJMER,Home Loan,HOME LOAN,Self Construction,GLBCUST00000177048,APHL000000126423,New Application,Connector
596,KANPUR HL,Home Loan,HOME LOAN,Plot Purchase Plus Construction,GLBCUST00000192372,APHL000000134806,New Application,DIRECT
580,BHILAI HL,Home Loan,HOME LOAN,Self Construction,GLBCUST00000175430,APHL000000126624,New Application,Connector
580,BHILAI HL,Home Loan,HOME LOAN,Self Construction,GLBCUST00000195150,APHL000000129867,New Application,DIRECT
472,DEWAS,Home Loan,HOME LOAN,Self Construction,GLBCUST00000185262,APHL000000130217,New Application,DIRECT
244,PITAMPURA-NEW DELHI,Home Loan,HOME LOAN,Resale Purchase,GLBCUST00000195751,APHL000000135522,New Application,Connector
561,NAGERKOIL,Home Loan,HOME LOAN,Self Construction,GLBCUST00000197961,APHL000000137232,New Application,DIRECT
586,PATIALA HL,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Fresh LAP,GLBCUST00000188295,APHL000000130904,New Application,Connector
592,GWALIOR HL,Home Loan,HOME LOAN,Resale Purchase,GLBCUST00000191913,APHL000000134860,New Application,Connector
623,RO JAIPUR HL,Home Loan,HOME LOAN,Self Construction,GLBCUST00000160115,APHL000000117278,New Application,Connector
44,ALLAHABAD,Home Loan,HOME LOAN,Resale Purchase,GLBCUST00000195680,APHL000000134475,New Application,Connector
652,GURUGRAM HL,Home Loan,HOME LOAN,Resale Purchase,GLBCUST00000190121,APHL000000133908,New Application,DIRECT
575,Tiruvanamalai HL,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Top-Up on HL BT,GLBCUST00000198311,APHL000000137470,Top-up without Closure,DIRECT
671,MORADABAD HL,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Fresh LAP,GLBCUST00000194195,APHL000000135363,New Application,DIRECT
667,BHILWARA HL,Home Loan,HOME LOAN,Self Construction,GLBCUST00000161562,APHL000000118009,New Application,Connector
682,MUZAFFARNAGAR HL,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Fresh LAP,GLBCUST00000189294,APHL000000131494,New Application,DIRECT
44,ALLAHABAD,Home Loan,HOME LOAN,Resale Purchase,GLBCUST00000197780,APHL000000137123,New Application,DIRECT
180,UJJAIN,Home Loan,HOME LOAN,Self Construction,GLBCUST00000156701,APHL000000115810,New Application,DIRECT
691,KASHIPUR,Home Loan,HOME LOAN,Balance Transfer - Home Loan,GLBCUST00000167554,APHL000000121332,Balance Transfer with Top-up,DIRECT
491,BOISAR,Home Loan,HOME LOAN,Under Construction - Builder Purchase,GLBCUST00000188559,APHL000000132879,New Application,DIRECT
600,AGAR HL,Home Loan,HOME LOAN,Self Construction,GLBCUST00000185910,APHL000000127234,New Application,DIRECT
180,UJJAIN,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Fresh LAP,GLBCUST00000198091,APHL000000137287,New Application,DIRECT
540,SAHARANPUR,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Fresh LAP,GLBCUST00000194426,APHL000000135010,New Application,DIRECT
55,VARANASI,Loan Against Property,LOAN AGAINST PROPERTY - HFC,BT LAP,GLBCUST00000183932,APHL000000130476,Balance Transfer without Top-up,Connector
630,LUCKNOW HL,Home Loan,HOME LOAN,Balance Transfer - Home Loan,GLBCUST00000188344,APHL000000132964,Balance Transfer with Top-up,Connector
652,GURUGRAM HL,Home Loan,HOME LOAN,Self Construction,GLBCUST00000143830,APHL000000108578,New Application,DIRECT
669,ALIGARH HL,Loan Against Property,LOAN AGAINST PROPERTY - HFC,BT LAP,GLBCUST00000197610,APHL000000137130,Balance Transfer with Top-up,DIRECT
644,AMEERPET HL,Home Loan,HOME LOAN,Resale Purchase,GLBCUST00000186117,APHL000000131786,New Application,Connector
623,RO JAIPUR HL,Home Loan,HOME LOAN,Plot Purchase Plus Construction,GLBCUST00000190146,APHL000000133924,New Application,Connector
472,DEWAS,Home Loan,HOME LOAN,Self Construction,GLBCUST00000119567,APHL000000096605,New Application,DIRECT
605,MEERUT HL,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Fresh LAP,GLBCUST00000197235,APHL000000128410,New Application,DIRECT
640,BADWANI HL,Home Loan,HOME LOAN,Self Construction,GLBCUST00000198010,APHL000000137239,New Application,DIRECT
412,DHAR,Home Loan,HOME LOAN,Self Construction,GLBCUST00000193299,APHL000000128447,New Application,DIRECT
412,DHAR,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Fresh LAP,GLBCUST00000197977,APHL000000135696,New Application,Connector
615,INDORE HL,Home Loan,HOME LOAN,Balance Transfer - Home Loan,GLBCUST00000196306,APHL000000135709,Balance Transfer with Top-up,Connector
540,SAHARANPUR,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Fresh LAP,GLBCUST00000189555,APHL000000131715,New Application,Connector
637,AHMEDABAD HL,Home Loan,HOME LOAN,Resale Purchase-Seller BT,GLBCUST00000193280,APHL000000134919,New Application,Connector
630,LUCKNOW HL,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Commercial Purchase,GLBCUST00000197742,APHL000000137185,New Application,Connector
592,GWALIOR HL,Home Loan,HOME LOAN,Self Construction,GLBCUST00000177707,APHL000000127476,New Application,DIRECT
660,RAEBARELI HL,Loan Against Property,LOAN AGAINST PROPERTY - HFC,Fresh LAP,GLBCUST00000187406,APHL000000131893,New Application,Connector
667,BHILWARA HL,Home Loan,HOME LOAN,Balance Transfer - Home Loan,GLBCUST00000180459,APHL000000120326,Balance Transfer with Top-up,DIRECT
